,Sales,Order Month,Order Year
311,15.232,December,2017
7189,203.976,December,2017
6114,449.372,December,2017
7190,674.352,December,2017
1075,31.984,December,2017
6110,1474.802,December,2017
6111,110.096,December,2017
6112,16.752,December,2017
6113,1537.074,December,2017
1074,4.368,December,2017
7330,22.752,December,2017
1073,6.27,December,2017
1139,20.58,December,2017
1137,37.68,December,2017
1138,19.98,December,2017
1136,287.52,December,2017
1140,17.38,December,2017
4576,26.86,December,2017
4575,13.9,December,2017
4574,33.48,December,2017
4035,383.952,December,2017
5250,249.95,December,2017
4573,657.93,December,2017
5577,56.52,December,2017
5576,383.64,December,2017
4034,18.693,December,2017
5251,49.12,December,2017
941,6.096,December,2017
942,1114.272,December,2017
3686,9.84,December,2017
455,63.88,December,2017
6396,23.12,December,2017
6395,17.15,December,2017
6394,396.92,December,2017
6393,21.48,December,2017
6391,14.62,December,2017
6392,5.76,December,2017
7940,81.424,December,2017
7941,134.8,December,2017
3468,133.38,December,2017
722,296.37,December,2017
8262,19.44,December,2017
6377,14.76,December,2017
6646,564.195,December,2017
6647,87.168,December,2017
8046,2.214,December,2017
721,1652.94,December,2017
6719,34.944,December,2017
469,4.788,December,2017
8684,21.21,December,2017
6202,563.92,December,2017
1464,3.68,December,2017
9039,9892.74,December,2017
3770,2003.52,December,2017
5911,46.53,December,2017
9016,11.416,December,2017
9015,13.488,December,2017
8413,51.84,December,2017
8414,165.6,December,2017
5023,39.92,December,2017
3504,900.08,December,2017
5022,772.47,December,2017
5654,45.24,December,2017
5021,72.64,December,2017
5655,18.688,December,2017
7578,563.94,December,2017
8907,66.976,December,2017
1314,38.88,December,2017
288,961.48,December,2017
1315,183.84,December,2017
1316,579.3,December,2017
4860,1793.98,December,2017
286,254.058,December,2017
640,18.84,December,2017
5660,28.68,December,2017
5659,15.936,December,2017
5657,112.776,December,2017
5656,11.648,December,2017
287,194.528,December,2017
5658,377.45,December,2017
6171,3.52,December,2017
7791,1.8,December,2017
5542,455.97,December,2017
6170,34.248,December,2017
5543,10.44,December,2017
5544,5.214,December,2017
8429,303.92,December,2017
3721,15.42,December,2017
3720,18.92,December,2017
3515,66.3,December,2017
7028,33.9,December,2017
1825,11.84,December,2017
1824,31.32,December,2017
9349,41.96,December,2017
9348,842.72,December,2017
8667,55.36,December,2017
8668,11.56,December,2017
1826,22.784,December,2017
8511,25.584,December,2017
8558,45.36,December,2017
1301,286.38,December,2017
4890,8.82,December,2017
4892,4.2,December,2017
4893,227.28,December,2017
8557,453.576,December,2017
4894,47.9,December,2017
4891,37.94,December,2017
8559,287.88,December,2017
8560,131.88,December,2017
3250,24.85,December,2017
9672,7.968,December,2017
4841,5.553,December,2017
4895,61.96,December,2017
8561,2.328,December,2017
2305,141.372,December,2017
6527,1999.96,December,2017
1300,572.76,December,2017
4896,1117.92,December,2017
9673,1499.97,December,2017
7238,43.96,December,2017
1258,540.048,December,2017
6190,799.56,December,2017
6830,197.97,December,2017
1259,255.68,December,2017
4749,33.4,December,2017
1257,27.882,December,2017
7239,39.76,December,2017
1806,45.36,December,2017
7891,343.85,December,2017
7890,399.98,December,2017
5329,33.568,December,2017
1807,254.24,December,2017
6799,35.445,December,2017
7889,19.89,December,2017
7892,106.32,December,2017
6802,100.8,December,2017
6800,269.97,December,2017
7396,866.646,December,2017
7395,313.176,December,2017
6803,47.968,December,2017
6801,45.12,December,2017
6031,21.12,December,2017
1805,2575.944,December,2017
8271,2563.056,December,2017
6630,698.352,December,2017
6631,1747.25,December,2017
4591,302.384,December,2017
5032,212.94,December,2017
5033,26.49,December,2017
4590,17.76,December,2017
1434,33.9,December,2017
4402,11.328,December,2017
5177,4.992,December,2017
4594,902.712,December,2017
4593,7.9,December,2017
3350,89.97,December,2017
4592,146.352,December,2017
3725,18.72,December,2017
4595,53.97,December,2017
8389,17.184,December,2017
8148,20.16,December,2017
7181,40.0,December,2017
8579,2.61,December,2017
2844,845.488,December,2017
4438,10.368,December,2017
4439,23.68,December,2017
5422,11.232,December,2017
8762,14.03,December,2017
2414,754.45,December,2017
2642,186.048,December,2017
5362,70.56,December,2017
8724,25.344,December,2017
8723,37.408,December,2017
8763,27.96,December,2017
4155,2.808,December,2017
4154,38.088,December,2017
5363,81.96,December,2017
7062,27.792,December,2017
8666,16.52,December,2017
4138,6.924,December,2017
7561,170.786,December,2017
4762,13.712,December,2017
4761,5.904,December,2017
9282,72.224,December,2017
5759,481.32,December,2017
5760,6.384,December,2017
4613,23.48,December,2017
4612,47.616,December,2017
6341,156.512,December,2017
1153,159.768,December,2017
1152,3.64,December,2017
2821,302.376,December,2017
5738,38.376,December,2017
8070,141.42,January,2018
848,48.896,January,2018
8071,310.744,January,2018
8069,454.56,January,2018
8072,12.736,January,2018
8075,15.224,January,2018
8074,13.748,January,2018
4009,474.43,January,2018
8073,6.47,January,2018
6682,3.6,January,2018
6007,127.95,January,2018
5489,20.808,January,2018
5490,218.352,January,2018
5488,6.264,January,2018
5487,23.976,January,2018
2617,121.68,January,2018
2616,5.78,January,2018
4218,4799.984,January,2018
4217,482.664,January,2018
4328,42.93,January,2018
2401,94.2,January,2018
2402,28.4,January,2018
8236,2803.92,January,2018
9335,4.608,January,2018
3895,48.9,January,2018
9334,314.352,January,2018
8234,3.328,January,2018
8235,933.262,January,2018
4839,158.376,January,2018
4838,27.744,January,2018
4837,3.798,January,2018
7800,324.744,January,2018
7659,53.9,January,2018
2287,17.48,January,2018
3395,443.92,January,2018
3396,169.99,January,2018
3397,25.92,January,2018
2185,54.896,January,2018
1833,1439.982,January,2018
1205,271.96,January,2018
1009,95.984,January,2018
6911,186.54,January,2018
1834,36.288,January,2018
9031,283.56,January,2018
4331,19.99,January,2018
4332,22.92,January,2018
9030,314.6,January,2018
4722,7.58,January,2018
3230,114.9,January,2018
5219,498.26,January,2018
2213,1.44,January,2018
2214,61.776,January,2018
2215,241.96,January,2018
569,451.152,January,2018
568,19.44,January,2018
567,81.088,January,2018
566,91.84,January,2018
2216,108.608,January,2018
3295,1704.89,January,2018
428,6.672,January,2018
3581,104.85,January,2018
8991,104.75,January,2018
8225,189.7,January,2018
2567,2665.62,January,2018
2566,25.12,January,2018
8226,40.99,January,2018
2125,62.958,January,2018
260,17.52,January,2018
9278,8.001,January,2018
9277,15.936,January,2018
8870,70.68,January,2018
8871,541.24,January,2018
8888,629.64,January,2018
585,406.368,January,2018
584,6.783,January,2018
583,31.152,January,2018
582,105.584,January,2018
581,470.376,January,2018
3244,317.058,January,2018
4139,37.392,January,2018
3243,219.8,January,2018
4140,79.12,January,2018
6863,10.368,January,2018
2124,104.68,January,2018
6204,7.712,January,2018
9279,398.972,January,2018
259,221.55,January,2018
3557,10.128,January,2018
8869,15.92,January,2018
4927,19.44,January,2018
3556,45.36,January,2018
4928,897.15,January,2018
206,83.92,January,2018
7121,41.86,January,2018
258,20.37,January,2018
7122,141.96,January,2018
210,91.99,January,2018
209,52.29,January,2018
207,131.98,January,2018
208,15.92,January,2018
6618,32.4,January,2018
6621,212.94,January,2018
6620,4164.05,January,2018
6619,209.94,January,2018
4911,111.984,January,2018
1183,7.92,January,2018
1182,21.744,January,2018
4913,2.508,January,2018
4912,5.97,January,2018
6979,154.9,January,2018
4164,169.064,January,2018
4909,18.336,January,2018
4165,168.624,January,2018
4910,36.288,January,2018
6384,47.984,January,2018
3953,12.7,January,2018
6385,62.592,January,2018
6386,4.276,January,2018
2767,1924.16,January,2018
2766,34.384,January,2018
5067,21.4,January,2018
6383,32.784,January,2018
6521,302.67,January,2018
5272,399.672,January,2018
6520,5443.96,January,2018
5271,27.92,January,2018
6522,56.07,January,2018
1884,6.0,January,2018
9389,2.04,January,2018
9388,542.94,January,2018
9118,21.696,January,2018
9386,79.92,January,2018
9117,887.271,January,2018
9116,31.968,January,2018
9387,12.28,January,2018
9115,429.6,January,2018
2408,359.976,January,2018
7407,11.52,January,2018
1658,160.776,January,2018
439,207.846,January,2018
5424,3.52,January,2018
2407,24.2,January,2018
9744,268.576,January,2018
1095,348.208,January,2018
2683,164.99,January,2018
1096,35.784,January,2018
2681,89.52,January,2018
2679,14.4,January,2018
2680,619.95,January,2018
2682,350.973,January,2018
735,27.936,January,2018
736,84.98,January,2018
737,18.72,January,2018
732,242.94,January,2018
733,179.97,January,2018
734,99.696,January,2018
515,2999.95,January,2018
516,51.45,January,2018
517,11.96,January,2018
518,1126.02,January,2018
7984,7.872,January,2018
7983,15.12,January,2018
9653,95.984,January,2018
6357,25.92,January,2018
522,210.98,January,2018
6358,6.48,January,2018
6356,19.68,January,2018
9654,4.938,January,2018
6359,86.352,January,2018
2375,5.67,January,2018
9595,25.86,January,2018
9596,276.784,January,2018
9597,110.352,January,2018
8311,62.72,January,2018
2834,7.16,January,2018
2833,15.47,January,2018
8312,2939.93,January,2018
7819,11.84,January,2018
5491,18.16,January,2018
2168,14.016,January,2018
2169,71.976,January,2018
7221,137.94,January,2018
2170,107.982,January,2018
1414,239.97,January,2018
6777,449.91,January,2018
1415,37.74,January,2018
4783,279.9,January,2018
5029,8.34,January,2018
3885,12.128,January,2018
8589,4.768,January,2018
7027,5.22,January,2018
5030,8.57,January,2018
5031,119.616,January,2018
774,40.3,January,2018
8270,9.344,January,2018
8269,2003.168,January,2018
8268,31.68,January,2018
2921,129.3,January,2018
5484,419.136,January,2018
771,207.0,January,2018
772,32.35,January,2018
770,18.28,January,2018
4143,12.74,January,2018
4144,8.82,January,2018
4145,120.784,January,2018
775,34.58,January,2018
8365,604.768,January,2018
8267,69.375,January,2018
773,7.71,January,2018
8360,31.744,February,2018
9685,16.59,February,2018
1340,695.7,February,2018
1342,28.854,February,2018
8362,913.43,February,2018
8361,5.432,February,2018
1341,15.66,February,2018
8363,372.144,February,2018
131,78.304,February,2018
8748,239.984,February,2018
130,59.97,February,2018
5146,46.8,February,2018
8747,30.96,February,2018
132,21.456,February,2018
5145,139.04,February,2018
5144,86.26,February,2018
8746,210.58,February,2018
9292,0.556,February,2018
2509,479.94,February,2018
2508,196.776,February,2018
7640,68.04,February,2018
7860,18.528,February,2018
7637,59.52,February,2018
1770,12.222,February,2018
7638,57.96,February,2018
1769,6.976,February,2018
7639,441.96,February,2018
9251,107.648,February,2018
3048,411.8,February,2018
3049,360.0,February,2018
5641,11.12,February,2018
1336,25.11,February,2018
9669,14.94,February,2018
2517,129.93,February,2018
7394,34.4,February,2018
7393,59.52,February,2018
6912,159.56,February,2018
7392,15.7,February,2018
1330,2.97,February,2018
1331,27.44,February,2018
3689,43.92,February,2018
3688,25.344,February,2018
7732,10.688,February,2018
4768,25.344,February,2018
7695,163.96,February,2018
7696,5.232,February,2018
7222,40.68,February,2018
9261,215.976,February,2018
6903,5.588,February,2018
7439,18.72,February,2018
7440,236.528,February,2018
1946,23.1,February,2018
1947,11.54,February,2018
1948,254.526,February,2018
1953,1282.41,February,2018
1952,18.9,February,2018
6904,235.92,February,2018
9273,1577.94,February,2018
1949,12.98,February,2018
1951,197.97,February,2018
1950,26.432,February,2018
6902,16.0,February,2018
1954,4.92,February,2018
910,1928.78,February,2018
911,352.38,February,2018
909,1199.8,February,2018
932,12.192,February,2018
6679,10.9,February,2018
3933,9.4,February,2018
3934,74.0,February,2018
1957,17.12,February,2018
3935,201.584,February,2018
1955,238.0,February,2018
1265,6.57,February,2018
6680,79.92,February,2018
6681,146.82,February,2018
701,15.072,February,2018
1956,167.97,February,2018
9283,11.696,February,2018
750,157.74,February,2018
751,56.98,February,2018
752,2.88,February,2018
749,58.05,February,2018
5316,11.808,February,2018
9419,15.224,February,2018
4136,1575.14,February,2018
4135,112.12,February,2018
5322,19.76,February,2018
5321,34.236,February,2018
9420,21.984,February,2018
3978,84.784,February,2018
3977,8.94,February,2018
5555,10.16,February,2018
5320,2314.116,February,2018
5317,9.656,February,2018
7205,17.46,February,2018
7206,369.16,February,2018
5318,20.736,February,2018
3191,65.99,February,2018
5787,95.144,February,2018
5784,217.764,February,2018
3127,49.12,February,2018
5786,22.638,February,2018
5785,39.072,February,2018
5319,27.36,February,2018
7376,54.336,February,2018
8398,155.372,February,2018
5647,19.44,February,2018
6257,384.592,February,2018
5505,859.2,February,2018
5504,8.856,February,2018
6822,168.1,February,2018
9082,5.56,February,2018
5502,3.312,February,2018
2889,23.85,February,2018
8020,11.76,February,2018
4589,452.55,February,2018
4588,25.02,February,2018
4587,5.58,February,2018
4586,590.352,February,2018
4585,8.8,February,2018
4584,76.58,February,2018
5503,20.136,February,2018
8019,83.9,February,2018
4882,59.92,February,2018
4879,5.32,February,2018
4881,2249.91,February,2018
3275,27.78,February,2018
3274,18.24,February,2018
4880,975.92,February,2018
1996,8.752,February,2018
2351,79.47,February,2018
7538,114.288,February,2018
7539,36.624,February,2018
2350,10.86,February,2018
8641,67.86,February,2018
7541,49.616,February,2018
7542,508.704,February,2018
7543,57.36,February,2018
7544,906.68,February,2018
2349,69.456,February,2018
2348,9.024,February,2018
6270,1159.056,February,2018
6271,179.9,February,2018
6291,701.96,February,2018
2270,47.96,February,2018
1995,294.62,February,2018
6269,39.992,February,2018
7540,242.352,February,2018
1754,8.56,February,2018
4497,631.176,February,2018
8970,151.188,February,2018
2352,10.08,February,2018
1752,559.62,February,2018
6759,32.776,February,2018
8969,19.728,February,2018
1894,34.65,February,2018
1753,109.92,February,2018
6689,12.16,February,2018
2512,45.66,February,2018
9727,979.95,February,2018
9728,4.36,February,2018
5530,2479.96,February,2018
9726,286.86,February,2018
5597,25.02,February,2018
2731,107.53,February,2018
5598,10.71,February,2018
7118,17.94,February,2018
2729,6.63,February,2018
9632,90.64,February,2018
2730,799.96,February,2018
8675,28.032,February,2018
8676,7.692,February,2018
3779,37.94,February,2018
8674,50.352,February,2018
8673,600.558,February,2018
6313,14.99,February,2018
6312,579.51,February,2018
8672,18.368,February,2018
9344,5.715,February,2018
9343,455.97,February,2018
9345,57.594,February,2018
3859,480.96,February,2018
9347,899.43,February,2018
8105,89.0664,February,2018
8107,438.336,February,2018
4653,166.45,February,2018
4652,11.76,February,2018
4361,29.16,February,2018
3860,124.792,February,2018
9346,30.144,February,2018
8106,175.44,February,2018
5387,167.976,February,2018
5388,109.53,February,2018
5389,9.82,February,2018
3963,44.67,February,2018
1836,1245.86,February,2018
3962,12.84,February,2018
2909,11.22,February,2018
800,22.23,February,2018
3285,6.56,February,2018
3286,13.11,February,2018
6654,333.576,February,2018
6655,31.992,February,2018
6657,10.64,February,2018
6658,68.704,February,2018
801,215.968,February,2018
6659,386.91,February,2018
4522,9.432,February,2018
6656,51.168,February,2018
9317,47.904,February,2018
6026,8.4,February,2018
6027,71.96,February,2018
2082,37.44,February,2018
1991,4.956,February,2018
7227,1319.8,February,2018
7226,123.92,February,2018
7533,196.784,February,2018
7534,231.92,February,2018
3764,1.788,February,2018
1192,23.12,February,2018
1188,81.92,February,2018
1189,889.536,February,2018
6920,356.79,February,2018
1190,892.224,February,2018
1191,223.92,February,2018
9765,9.84,February,2018
9766,7.78,February,2018
9490,2022.272,March,2018
9491,9.12,March,2018
5257,38.88,March,2018
7445,65.584,March,2018
7444,5.184,March,2018
7446,22.2,March,2018
1320,5.229,March,2018
1321,285.552,March,2018
4755,115.296,March,2018
4754,3.882,March,2018
7447,419.4,March,2018
6576,170.352,March,2018
